62.01.00,Produzione di software non connesso all'edizione,3
61.90.10,Erogazione di servizi di accesso ad internet (ISP),2
84.11.10,"Attivit degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali",2
26.11.01,"Fabbricazione di diodi, transistor e relativi congegni elettronici",1
82.99.99,Altri servizi di sostegno alle imprese nca,1
85.42.00,Istruzione universitaria e post-universitaria; accademie e conservatori,1
